username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Alex Rough,1487930350504497154,"Reston, VA",2023-01-18 04:21:24,@JessicaLexicus God damn I love your writing.,0,Twitter for Android,
Sammi Silber,404508802,"Washington, D.C.",2023-01-18 04:00:12,"The fundamentals of my religion basically state this: the world is powered by love, and God so loved the world that… https://t.co/Xas4zyR5Uh",5,Twitter for iPhone,
Michael Viggiano,954422643847032835,"Washington, DC",2023-01-18 03:38:19,@ZacharyGraves @DCPoliceUnion @RepJamesComer @GOPoversight God I love when conservatives that are all “don’t tread… https://t.co/78P3Axk1PG,0,Twitter for iPhone,
ben,17325529,"Alexandria, VA",2023-01-18 03:36:53,God I love Shoresy so fucking much.,0,Twitter Web App,
Tim T.,1553146633315024897,Near Washington D.C.,2023-01-18 03:27:09,"@everllast1 I believe in Jesus as my personal Lord and Savior.

Jesus said we need to love our neighbors as ourselves to be saved.",0,Twitter for Android,
Sarah Cumbie,110270483,"Washington, DC",2023-01-18 03:19:51,"There are so many reasons to be mad about this, and I am all of them. But just to be clear: if your take on Jesus i… https://t.co/IYnC0TfkhB",0,Twitter for Android,
Didier,1501584214797557762,"Arlington, VA",2023-01-18 03:15:38,god i hate engagement farming polls,0,Twitter for Android,
Wealth Gear,1602205143742545921,"Washington, DC",2023-01-18 03:11:14,We can't form our children on our own concepts we must take them and love them as God gives them to us. - Johann Wolfgang von Goethe,0,BTCUPDATES,
Fixed “Fuck Russia” Def,884296829126418432,"Washington, USA",2023-01-18 03:04:33,@MaceAhWindu Damn it’s not like Disney is a multibillion dollar industry or something. Like bruh. THEY CAN AFFORD JESUS CHRIST TO COME BACK,0,Twitter for iPhone,
Lovleeannwise #SOUL_POWER,210990232,Washington DC,2023-01-18 02:56:57,"#tuesdayvibe #marcthemessenger 
#Stayfree #IAM ""love"" one another   #Evangelicals 👈 Jesus Christ said ""come as you… https://t.co/5bGGuRcpXk",0,Twitter for Android,
🔴 Live now | SurgeShock,1405456788875583489,🌲Washington,2023-01-18 02:44:00,"@BigSynTV @elgato More people with more streamdeck issues 💀
Jesus Christ elgato",0,Twitter for iPhone,
The Hellion,1146463170996817921,"Washington, USA",2023-01-18 02:22:28,"@CraigyFerg Oh please for the love of god do not play with my emotions! Please come back Craig, bring back Geoff!",0,Twitter for iPhone,
David Warner,1585971888232271872,"Washington, DC",2023-01-18 02:19:24,@Servantoflanys Funny…all the violence caused by liberal policies. Yet you’re a liberal. 🤣 God I love when liberals… https://t.co/YFN7QYcr2l,0,Twitter for iPhone,
Mandi Lea,24809022,"Arlington, VA",2023-01-18 02:12:12,"Honestly, first guy on Hinge to have something other than “physical touch” as their love language, I’m marrying. I… https://t.co/wNhvzykDtA",0,Twitter for iPhone,
Paul Stein,1526525563,"Arlington, VA",2023-01-18 01:58:41,"@jneeley78 ""The book of the generation of Jesus Christ (he/him), the Son of David (he/him), the Son of Abraham (he/him).""",0,Twitter Web App,
Brett Hayes,1082013388924829696,"Washington, USA",2023-01-18 01:48:26,"That new movie SICK is dogshit.  I was really excited because I trusted Kevin Williamson but Jesus Christ. 
#SICKmovie",0,Twitter Web App,
Glen Allen Walken (your flag here),1427436802147815429,"Langley, VA",2023-01-18 01:42:50,"@thevivafrei For the love of God, people. Please stop calling everything you do a “journey”.

My weight loss journe… https://t.co/Uj3BbPubVB",2,Twitter Web App,
Chris “Subscribe to Law Dork!” Geidner,22891564,"Washington, DC",2023-01-18 01:03:18,"Was not expecting this subhed, either. 

""Rev. Martin Luther King Jr. and Jesus Christ himself would give Hector La… https://t.co/FtoGG4SeRU",4,TweetDeck,
Avery Flynn,293183869,Washington DC,2023-01-18 00:59:42,Sweet baby Jesus. No. (Said with love but I literally just gasped out loud.) reviews are for readers. The feedback… https://t.co/Ub30o6C02d,1,Twitter for iPhone,
Joel Erickson,1218285923772792833,"Washington, DC",2023-01-18 00:48:12,"KJVA Bible. Ephesians 4:31-32
[31]Let all bitterness, and wrath, and anger, and clamour, and evil speaking, be put… https://t.co/7yejwwUDRk",0,Twitter for Android,
𝐒𝐭𝐫𝐚𝐰 𝐇𝐚𝐭 𝐒𝐭𝐞𝐩𝐡𝐞𝐧,1490153806738382852,𝐀𝐥𝐞𝐱𝐚𝐧𝐝𝐫𝐢𝐚,2023-01-18 00:39:58,@CultistArchive Jesus fucking Christ,0,Twitter for iPhone,
formerlyJohnieBeaver,1527384980057247756,"Alexandria, VA",2023-01-18 00:34:24,@YourFrenRad @5pointNat @hrkahrig @Napoleonrocks05 Oh Rad please stop killing your neighbors you terrible woman! Jesus fucking christ,0,Twitter for Android,
Cawa,1284950263548215298,"Washington, USA",2023-01-18 00:27:19,Jesus Christ the Honest Hearts dlc for fallout new vegas is straight up racist,0,Twitter for iPhone,
NΞON NØIR🦋,1472985938653495302,"Washington, DC",2023-01-18 00:00:44,"Artists, for the love of god, stop doing asinine shit… if you want to include a mat for framing, cool, but don’t fu… https://t.co/U0RBSKEzxc",0,Twitter for iPhone,
